Year Month Day Hour Minute Second VelocityE VelocityN VelocityU StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage Speed Direction 
2015 11 06 07 15 00    0.50   -0.33    0.39  14.6  10.2  18.1   3.0   8.6   5.6  42  55  48  35  35  35  120.5  -0.4   0.0  1.5  0.0  0.0  25.09     0.0000    0.000   9.8    0.60   123.4
2015 11 06 07 30 00    0.51   -0.54   -0.77   4.7   3.2   5.7   3.0   8.2   8.2  42  54  54  35  35  35  120.5  -0.4   0.0  2.3  0.0  0.0  25.12     0.0000    0.000   9.8    0.74   136.6
2015 11 06 07 45 00    0.28   -0.37   -0.13  15.2  10.8  18.8   3.0   8.2   6.0  42  54  49  35  35  35  120.5  -0.4   0.0  1.5  0.1  0.1  25.18     0.0000    0.000   9.8    0.46   142.9
2015 11 06 08 00 00    0.06   -0.16   -0.45  13.2   9.4  16.2   3.0   9.5   6.9  42  57  51  35  35  35  120.5  -0.4   0.0  2.4  0.0  0.1  25.24     0.0000    0.000   9.8    0.17   159.4
2015 11 06 08 15 00   -2.86    2.01    3.98  22.6  16.1  25.5   2.2   7.7   5.2  40  53  47  35  35  35  120.5  -0.4   0.0  2.4  0.0  0.1  25.30     0.0000    0.000   9.8    3.50   305.1
2015 11 06 08 30 00    0.76   -0.73   -1.22   8.9   6.4  11.6   3.0   7.7   6.9  42  53  51  35  35  35  120.5  -0.4   0.0  1.5  0.0  0.1  25.36     0.0000    0.000   9.8    1.05   133.8
2015 11 06 08 45 00    0.58   -0.59   -0.63   6.5   4.6   7.8   3.9  10.8   7.7  44  60  53  35  35  35  120.5  -0.4   0.0  2.7  0.0  0.1  25.41     0.0000    0.000   9.8    0.83   135.5
2015 11 06 09 00 00    0.55   -0.61   -0.53  18.4  13.4  24.4   2.6   8.6   6.5  41  55  50  35  35  35  120.6  -0.4   0.0  2.0  0.0  0.0  25.50     0.0000    0.000   9.8    0.82   138.0
2015 11 06 09 15 00   -3.62    2.74    5.79  25.3  17.8  25.5   2.6   8.2   6.0  41  54  49  35  35  35  120.6   0.0   0.0  2.0  0.0  0.0  25.50     0.0000    0.000   9.8    4.54   307.1
2015 11 06 09 30 00   -1.14    0.46    1.12  14.8  10.6  18.0   3.0   8.6   6.5  42  55  50  35  35  35  120.5  -0.4   0.0  2.7  0.0  0.0  25.65     0.0000    0.000   9.8    1.23   292.0
2015 11 06 09 45 00    4.02   -2.57   -3.56  25.3  14.0  21.9   2.6   7.7   5.6  41  53  48  35  35  35  120.6   0.0   0.0  2.1  0.1  0.0  25.73     0.0000    0.000   9.8    4.77   122.6
2015 11 06 10 00 00    2.01   -1.70   -2.35  25.5  21.4  25.5   1.7   6.9   4.7  39  51  46  35  35  35  120.6   0.0   0.0  2.1  0.1  0.0  25.81     0.0000    0.000   9.8    2.63   130.2
2015 11 06 10 15 00   -2.72    1.09    2.09  20.4  12.8  19.6   2.2   8.2   5.2  40  54  47  35  35  35  120.6  -0.4   0.0  2.0  0.0  0.0  25.93     0.0000    0.000   9.8    2.93   291.8
2015 11 06 10 30 00    2.69   -2.29   -4.48  25.5  22.4  25.5   2.2   7.3   4.7  40  52  46  35  35  35  120.6  -0.4   0.0  2.0  0.0  0.0  25.97     0.0000    0.000   9.8    3.53   130.4
2015 11 06 10 45 00   -1.70    0.99    1.80  22.3  15.9  25.5   2.2   7.3   5.2  40  52  47  35  35  35  120.6   0.0   0.0  2.0  0.1  0.0  26.07     0.0000    0.000   9.8    1.97   300.2
2015 11 06 11 00 00    1.43   -1.14   -0.21  25.5  22.5  25.5   3.0   7.3   6.5  42  52  50  35  35  35  120.6   0.0   0.0  2.0  0.0  0.1  26.11     0.0000    0.000   9.8    1.83   128.6
2015 11 06 11 15 00   -2.87    1.90    3.04  25.5  19.5  25.5   2.2   7.3   4.3  40  52  45  35  35  35  120.6   0.0   0.0  2.1  0.0  0.1  26.19     0.0000    0.000   9.8    3.44   303.5
2015 11 06 11 30 00    1.79   -1.35   -0.80  15.4  10.9  19.4   2.2   7.3   4.3  40  52  45  35  35  35  120.6   0.0   0.0  0.9  0.0  0.1  26.27     0.0000    0.000   9.8    2.24   127.0
2015 11 06 11 45 00   -1.48    1.24    1.85  25.5  20.6  25.5   2.2   6.0   4.7  40  49  46  35  35  35  120.6   0.0   0.0  2.0  0.0  0.1  26.36     0.0000    0.000   9.8    1.93   310.0
2015 11 06 12 00 00   -3.62    1.90    2.50  25.5  21.1  25.5   1.3   5.2   3.4  38  47  43  35  35  35  120.6   0.0   0.0  2.0  0.0  0.1  26.52     0.0000    0.000   9.8    4.09   297.7
2015 11 06 12 15 00    2.43   -1.16    2.08  25.4  16.4  25.5   2.2   6.5   4.3  40  50  45  35  35  35  120.7   0.0   0.0  2.4  0.0  0.1  26.58     0.0000    0.000   9.8    2.69   115.5
2015 11 06 12 30 00    1.19   -1.15   -1.63  25.5  19.2  25.5   1.7   6.5   4.3  39  50  45  35  35  35  120.6   0.0   0.0  2.0  0.0  0.1  26.71     0.0000    0.000   9.8    1.65   134.0
2015 11 06 12 45 00    0.00   -0.24   -0.67  21.6  15.6  25.5   2.2   6.0   4.7  40  49  46  35  35  35  120.6   0.0   0.0  2.0  0.0  0.1  26.79     0.0000    0.000   9.8    0.24   180.0
2015 11 06 13 00 00    0.38   -0.52   -0.38  25.5  20.0  25.5   1.3   5.6   3.4  38  48  43  35  35  35  120.6   0.0   0.0  2.1  0.0  0.0  26.77     0.0000    0.000   9.8    0.64   143.8
2015 11 06 13 15 00   -4.81    2.61    2.23  25.5  25.5  25.5   1.7   4.7   3.4  39  46  43  35  35  35  120.6   0.0   0.0  2.0  0.0  0.1  26.82     0.0000    0.000   9.8    5.47   298.5
2015 11 06 13 30 00    1.79   -1.73   -2.50  25.5  24.5  25.5   1.7   4.7   3.0  39  46  42  35  35  35  120.6   0.0   0.0  2.1  0.0  0.0  26.90     0.0000    0.000   9.8    2.49   134.0
2015 11 06 13 45 00   -5.50    3.89    8.44  25.5  18.4  25.5   2.2   5.6   3.9  40  48  44  35  35  35  120.6   0.0   0.0  2.0  0.0  0.0  27.00     0.0000    0.000   9.8    6.74   305.3
2015 11 06 14 00 00   -1.09    1.14    2.28  25.5  23.1  25.5   1.3   5.6   3.4  38  48  43  35  35  35  120.6   0.0   0.0  2.0  0.0  0.1  27.04     0.0000    0.000   9.8    1.58   316.3
2015 11 06 14 15 00    9.76   -6.82   -8.87  25.5  25.5  25.5   1.7   5.2   3.4  39  47  43  35  35  35  120.6   0.0   0.0  2.0  0.0  0.0  27.11     0.0000    0.000   9.8   11.91   124.9
2015 11 06 14 30 00    3.61   -2.92   -4.67  25.5  25.4  25.5   1.3   4.7   3.0  38  46  42  35  35  35  120.6   0.0   0.0  2.1  0.0  0.0  27.16     0.0000    0.000   9.8    4.64   129.0
2015 11 06 14 45 00   -1.24    1.36    4.41  25.5  25.5  25.5   1.7   4.7   3.4  39  46  43  35  35  35  120.5   0.0   0.0  2.7  0.0  0.0  27.26     0.0000    0.000   9.8    1.84   317.6
2015 11 06 15 00 00    0.30   -0.64   -2.28  25.5  22.6  25.5   1.3   4.7   2.6  38  46  41  35  35  35  120.6   0.0   0.0  2.0  0.0  0.1  27.27     0.0000    0.000   9.8    0.71   154.9
2015 11 06 15 15 00   -1.72    1.13    0.23  25.5  25.5  25.5   1.7   5.6   3.4  39  48  43  35  35  35  120.6   0.0   0.0  2.0  0.0  0.0  27.37     0.0000    0.000   9.8    2.06   303.3
2015 11 06 15 30 00    3.61   -2.70   -4.51  25.5  25.5  25.5   1.7   5.2   3.4  39  47  43  35  35  35  120.6   0.0   0.0  2.0  0.0  0.0  27.43     0.0000    0.000   9.8    4.51   126.8
2015 11 06 15 45 00   -2.12    1.53    2.79  21.1  15.1  25.5   1.7   6.9   3.9  39  51  44  35  35  35  120.6   0.0   0.0  2.0  0.0  0.0  27.45     0.0000    0.000   9.8    2.61   305.8
2015 11 06 16 00 00    1.00   -0.34   -0.40  25.5  21.0  25.5   1.7   6.9   4.3  39  51  45  35  35  35  120.6   0.0   0.0  2.0  0.0  0.0  27.47     0.0000    0.000   9.8    1.06   108.8
2015 11 06 16 15 00    4.60   -3.03   -3.50  25.5  25.5  25.5   1.3   5.2   3.0  38  47  42  35  35  35  120.6   0.0   0.0  2.0  0.0  0.0  27.49     0.0000    0.000   9.8    5.51   123.4
